"id","year","month","day","quality_grade","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
315396287,"2025","07","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
315547236,"2025","09","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","113","00277321","0500000US06113","06113","Yolo","Yolo County","CA","California","06",2623627933,22888380
315571414,"2025","09","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","093","00277311","0500000US06093","06093","Siskiyou","Siskiyou County","CA","California","06",16261933230,179149815
315580190,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","065","00277297","0500000US06065","06065","Riverside","Riverside County","CA","California","06",18671846195,242807981
315612295,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
315629701,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","107","00277318","0500000US06107","06107","Tulare","Tulare County","CA","California","06",12493840855,37260863
315654797,"2024","06","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
315654801,"2024","06","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
315662878,"2024","06","12","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
315667228,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","093","00277311","0500000US06093","06093","Siskiyou","Siskiyou County","CA","California","06",16261933230,179149815
315679841,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
315681539,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","013","01675903","0500000US06013","06013","Contra Costa","Contra Costa County","CA","California","06",1856752855,225364427
315694978,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
315703919,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
315708456,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
315716690,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","007","01675842","0500000US06007","06007","Butte","Butte County","CA","California","06",4238488704,105260548
315720848,"2025","08","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
315720853,"2025","08","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
315732714,"2025","09","11","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","025","00277277","0500000US06025","06025","Imperial","Imperial County","CA","California","06",10814595263,790216760
315822883,"2025","09","19","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","071","00277300","0500000US06071","06071","San Bernardino","San Bernardino County","CA","California","06",51976311092,96418406
315938765,"2025","09","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","067","00277298","0500000US06067","06067","Sacramento","Sacramento County","CA","California","06",2500063008,75323438
315975664,"2025","09","20","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","043","00277286","0500000US06043","06043","Mariposa","Mariposa County","CA","California","06",3752476985,36220865
315975716,"2025","09","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
315991705,"2025","09","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
316065070,"2025","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","059","00277294","0500000US06059","06059","Orange","Orange County","CA","California","06",2053491982,406263283
316125054,"2025","09","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","043","00277286","0500000US06043","06043","Mariposa","Mariposa County","CA","California","06",3752476985,36220865
316169194,"2025","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
316190485,"2025","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
316203333,"2025","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","017","00277273","0500000US06017","06017","El Dorado","El Dorado County","CA","California","06",4423288012,203364019
316298973,"2025","09","09","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
316324921,"2025","09","22","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","073","00277301","0500000US06073","06073","San Diego","San Diego County","CA","California","06",10904539456,817287145
316366000,"2025","09","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
316416000,"2025","09","17","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","045","00277287","0500000US06045","06045","Mendocino","Mendocino County","CA","California","06",9082586851,961786019
316549753,"2025","09","25","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
316600445,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
316610227,"2025","09","18","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","037","00277283","0500000US06037","06037","Los Angeles","Los Angeles County","CA","California","06",10515988166,1785003207
316632283,"2025","09","14","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","101","00277315","0500000US06101","06101","Sutter","Sutter County","CA","California","06",1560975504,14811541
316637001,"2025","09","24","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","087","00277308","0500000US06087","06087","Santa Cruz","Santa Cruz County","CA","California","06",1152818088,419720203
316804783,"2025","09","23","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","015","01682074","0500000US06015","06015","Del Norte","Del Norte County","CA","California","06",2606049835,578810831
316871316,"2025","09","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","019","00277274","0500000US06019","06019","Fresno","Fresno County","CA","California","06",15432139293,136609893
316889098,"2025","09","21","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","085","00277307","0500000US06085","06085","Santa Clara","Santa Clara County","CA","California","06",3343892723,33595850
316957820,"2025","09","26","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","107","00277318","0500000US06107","06107","Tulare","Tulare County","CA","California","06",12493840855,37260863
317008817,"2025","09","07","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","059","00277294","0500000US06059","06059","Orange","Orange County","CA","California","06",2053491982,406263283
317043388,"2025","08","30","research","American Bullfrog","Lithobates catesbeianus","American Bullfrog","06","061","00277295","0500000US06061","06061","Placer","Placer County","CA","California","06",3644336873,246435971
